0,1.8484483480395757
1,2.025006460248526
2,2.212740087707632
3,2.246839908375522
4,2.170596772516891
5,2.379650487828417
6,2.2543327143067176
7,2.6771546768227936
8,2.8098556691029604
9,2.8370594677981478
10,3.102678892594218
11,3.2572438287492163
12,3.215573444210664
13,2.686866272034701
14,2.804099331286337
15,3.1507096601117066
16,2.9314443889360815
17,2.8411047834890244
18,3.1127738406798637
19,3.034221265924197
20,3.435107643829821
21,3.449812013063395
22,3.070671213681937
23,3.27630261307942
24,3.201647337139957
25,3.4752958531645497
26,3.4108572657724006
27,3.420247237883578
28,3.096664450974847
29,3.3290979543118286
