0,2.12143015280333
1,2.0444646576909684
2,2.159065623629922
3,2.0143703494315437
4,2.0374909773910597
5,2.360604866622614
6,2.290867402520627
7,2.502727221576683
8,2.4187779135922445
9,2.428822603631126
10,2.5222306212738976
11,2.9276176827943527
12,2.307952275024536
13,2.4872653202981954
14,3.1694063664944365
15,2.9927837701451536
16,2.969082595226691
17,3.2527718298649617
18,3.2139822018818704
19,3.2732798762647635
20,2.9706348214692975
21,3.102544762831239
22,3.0459595452434334
23,3.445244906755791
24,3.0285000472228254
25,2.933951364177658
26,3.3618995327835055
27,3.1568153047681946
28,3.141063851246796
29,3.0453534704622243
