0,1.844852029103586
1,2.1017750667673876
2,2.2567738179403074
3,2.4871269541695034
4,2.6080434481006542
5,2.538432657668938
6,2.688002697211372
7,2.8067659513301395
8,2.7978940713924465
9,2.901308126244987
10,3.121183578907051
11,2.9409776776989958
12,3.098092707565254
13,3.3579875962416694
14,3.6781758993139166
15,3.6579950679338475
16,3.745396468262426
17,4.184565429308409
18,4.032912122851666
19,4.641210970505255
20,4.317452808465273
21,4.577287200440244
22,4.133478041322703
23,4.028087783139998
24,4.018354310308653
25,3.9754183196481256
26,4.446843835348007
27,4.675816633898321
28,4.491739767210987
29,4.242513813385829
