0,2.0694958576094518
1,2.126414656198088
2,1.936207711253724
3,2.0201479130994295
4,2.1491836347831335
5,2.730791684852303
6,2.653876699281517
7,2.9348770955099432
8,2.4559066270756094
9,2.7098643635021444
10,2.9028626809061255
11,3.4414293935821236
12,2.869260837452544
13,3.0750725220491795
14,2.7073806419353916
15,2.419973870010154
16,2.9638943428020115
17,2.769234059002665
18,3.412707299136871
19,3.0427208035447
20,3.416656144052622
21,3.400087690712615
22,3.109631429952469
23,3.578914722421273
24,3.317449102405125
25,3.1962547241078845
26,2.9125620720618586
27,3.0977303074997127
28,3.128800303675164
29,3.220123619352836
