0,2.3935
1,2.667
2,2.594
3,2.88
4,2.6135
5,3.0
6,3.0895
7,3.069
8,3.1545
9,2.965
10,2.9385
11,3.2065
12,3.232
13,3.2425
14,3.2285
0,2.468
1,2.846
2,3.3525
3,3.286
4,3.2085
5,3.216
6,2.9925
7,3.2955
8,3.381
9,3.318
10,3.3715
11,3.314
12,3.45
13,3.392
14,3.4
